time,open,high,low,close
1602720000,14573.7,15800,13933.27,14614.29
1602806400,14607.68,14620.81,13372.36,13403.4
1602892800,13405,14152.54,13120,14039.17
1602979200,14053.07,15782,13931.7,15427.68
1603065600,15429.8,15645,13709.88,13709.88
1603152000,13721.36,14119.99,12720.07,13053.33
1603238400,13053.33,14667,12905.94,13293.14
1603324800,13283.21,14389.47,13132.54,13724.82
1603411200,13722.33,14940.31,13600,14903.15
1603497600,14892.61,15481.15,14535,14872.72
1603584000,14864.85,14900,14150,14297
1603670400,14289.81,14573.88,13176.7,13589.52
1603756800,13593.11,14200,13320.21,13372.88
1603843200,13370.45,13611.29,12000,12556.47
1603929600,12553.98,12944.98,10511.01,10781.1
1604016000,10780.08,11971.68,9635.55,11014.56
1604102400,11011.03,11430.16,10255.7,10492.89
1604188800,10474.7,11039.14,9978.06,10689.46
1604275200,10689.31,11221.02,10016.64,10092.3
1604361600,10092.84,10247.09,9302.65,9351.52
1604448000,9359.92,9692.87,8231.07,8484.18
1604534400,8493.32,9908.72,7451.36,8488.35
1604620800,8478.02,11943,8392.5,11821.27
1604707200,11821.26,17500,11810.57,14281.47
1604793600,14297.17,15999,13373.41,15108.29
1604880000,15102.44,15682,13883.34,15010.12
1604966400,15029.21,18900,14500.75,18274.93
1605052800,18266.12,19350,15711.08,16679.56
1605139200,16674.79,17220,14929.39,15462.62
1605225600,15448.87,18460,15150,17881.06
1605312000,17884.84,17922.63,16084.21,17217.05
1605398400,17238,18436.25,16561,17606.9
1605484800,17606.68,19149.9,16971.42,18565.47
1605571200,18554.8,24880,18452,23944.68
1605657600,23933.16,26190,20511,25444.39
1605744000,25479.31,29686,24229.65,27800
1605830400,27803.14,29890,25666,26515.16
1605916800,26533,27801.55,23425,24479.24
1606003200,24479.24,27178.24,21442,24419.04
1606089600,24454.35,26328.28,23200,25216.48
1606176000,25245.93,26339.37,23294,24749.99
1606262400,24736.38,24826.45,21500,22324.66
1606348800,22319.05,23362.68,18228.6,23345.46
1606435200,23345.46,25581,22222.22,23452.98
1606521600,23455.14,24444,22546.03,23353.75
1606608000,23343.82,24963.29,22846.15,24600.71
1606694400,24624.95,26901.05,24619.35,26470.4
1606780800,26470.61,28299.92,24166,25684.04
1606867200,25678.56,31780.41,25335.24,30306.15
1606953600,30303.17,31306.06,28401,29649.42
1607040000,29634.9,30576.44,26100,26452.77
1607126400,26444.55,29549.99,26201,29352.73
1607212800,29329.99,29520,27848.17,28794.24
1607299200,28797.57,29405.78,27894.98,28486.5
1607385600,28480.48,28567.4,24850,25448.82
1607472000,25468.79,26267.44,23505.97,25556.16
1607558400,25567.87,25860,23799.68,23974.15
1607644800,23979.42,24193.87,22051.01,23387.89
1607731200,23372.21,25820,23329.11,25347.85
1607817600,25352.72,27300,25352.72,26341.06
1607904000,26357.24,26358.21,24993.61,25819.99
1607990400,25820,26435.64,24553.87,24784.11
1608076800,24782.04,27740.15,24151.11,26965.41
1608163200,26947.36,28100,25788.02,26599.01
1608249600,26617.49,28650,25908.16,27869.03
1608336000,27885.45,28880,27239.47,27604.76
1608422400,27612.08,27612.08,25291.73,26114.07
1608508800,26089.18,27102.35,24062.71,24569.93
1608595200,24558.24,25260.99,22510,24850
1608681600,24859.76,25489.21,18360.97,20092.38
1608768000,20119.76,24069.03,19200,24024.95
1608854400,24038.75,25150,22600.97,23612.29
1608940800,23605.2,23884.73,21890.99,22588.76
1609027200,22589.25,25074.26,21611,22785.06
1609113600,22785.06,24469.99,22526.76,22796.58
1609200000,22820.47,23178.5,21001,22155.55
1609286400,22183.1,22750,21393.14,21765.85
1609372800,21786.5,23512.04,21110,22687.96
1609459200,22707.02,23450,21519.26,21845.15
1609545600,21870.7,22339,21261.77,21477.83
1609632000,21489.56,24989,20382.88,23879.16
1609718400,23883.05,26750,22000,23387.84
1609804800,23395.09,24956.4,22050,23731.87
1609891200,23725.97,25550,22565.97,24742.87
1609977600,24798.1,37185,24086.31,33057.95
1610064000,33077.5,38557.1,24513,34908.59
1610150400,34908.6,39939.23,33504.96,35735.6
1610236800,35735.61,38228.53,31053.06,33982.73
1610323200,33966.46,34050.86,25250,30102.88
1610409600,30102.89,32373,28108,29743.08
1610496000,29758.73,33887.59,28208.58,33599.65
1610582400,33576.09,34260,31180,32924.52
1610668800,32920.08,33668.36,28445.56,30205.26
1610755200,30189.87,35200,30188.23,33823.09
1610841600,33800.5,36863.97,32308.97,34544.73
1610928000,34537.91,40333.87,34524.92,37994.33
1611014400,37983.79,38532.08,33770.85,34365.15
1611100800,34375.11,35485.41,31211.6,34040.18
1611187200,34002.52,34239.75,26378.42,27938.25
1611273600,27902.25,32147.32,26013,30780
1611360000,30783.75,31619.21,29653,30560.03
1611446400,30575.83,33000,30233.13,32200.52
1611532800,32195.81,33308.37,29243.85,29311.96
1611619200,29325.31,30679.98,28426,30298.17
1611705600,30281.5,30346.32,26960.4,27617.41
1611792000,27633.83,30732.09,27300,29664.06
1611878400,29662.56,31876.87,28496.37,29974.1
1611964800,29924.83,32342.77,28500,31150.11
1612051200,31200.38,33500,29500,30114.54
1612137600,30158.47,31167.16,29247.43,31166.45
1612224000,31139.81,32700,30382.6,31690.62
1612310400,31697.58,34678.57,31697.52,34095.5
1612396800,34089.3,34985.72,29574.81,31098.22
1612483200,31053.87,34000,30400,32447.8
1612569600,32451.24,33259.27,30625.77,31542.61
1612656000,31561.22,31928.77,29151.03,30866.54
1612742400,30866.61,33729.65,30243.85,32500
1612828800,32526.59,35706,31500.01,35214.33
1612915200,35216.34,39200,33000.33,36353.03
1613001600,36387.4,45900,34915,43831.19
1613088000,43833,52880,43630.75,47007.1
1613174400,47007.1,48800,43500,47157.24
1613260800,47140.22,47509.04,42850,43369.16
1613347200,43394.53,44211.14,38010,40273.62
1613433600,40273.62,45400,39038.33,42977.36
1613520000,42966.1,44422.54,40005.05,43781.87
1613606400,43781.87,46249.66,42682.77,44278.54
1613692800,44266.66,45650,41805.73,44711.81
1613779200,44711.81,48078.09,39100,42251.78
1613865600,42306.24,44845.62,41180,43097.2
1613952000,43097.2,43196.85,30546.04,39229.56
1614038400,39248.41,39361.59,28319.3,33410.7
1614124800,33441.55,37031.32,31774.11,33800.25
1614211200,33752.6,35577.6,31336.59,31600.98
1614297600,31627.81,33254.79,29800,31141.43
1614384000,31117.23,33433.82,30685.08,31442.6
1614470400,31445.92,31588.25,27437.73,30722.16
1614556800,30760.73,34855.88,30652.48,34782.12
1614643200,34782.13,35440.27,32250.01,33220.24
1614729600,33221.19,35800,32967.8,33750.68
1614816000,33750.68,34540.81,31500.04,32392.48
1614902400,32362.25,32503.9,30022.42,31950.75
1614988800,31910.63,34192.24,31297.18,34047.86
1615075200,33990.02,39313.86,33829.27,39133.02
1615161600,39141.42,42450,37870.37,39767.07
1615248000,39784.29,40319.04,38563.26,38936.52
1615334400,38971.18,39084.09,36268.73,37839.52
1615420800,37863.25,38430.87,36015.51,37899.9
1615507200,37899.9,38178.33,35118.09,35967.32
1615593600,35999.98,38836.17,34832.27,38166.6
1615680000,38191.57,38700,35626.39,35827.51
1615766400,35814.81,36607.36,33440.09,34557.17
1615852800,34578.26,35349.43,33150.51,34961.5
1615939200,35000,35476.03,33256.23,35081.48
1616025600,35091.57,37538.02,34711,35677.35
1616112000,35685.87,36962.38,34666.66,35976.65
1616198400,35967.31,37370,34965.04,35073.9
1616284800,35060.97,36064.57,34208.42,35345.55
1616371200,35332.32,35921.61,32897.68,33247
1616457600,33247,34307.75,32840.8,33729.02
1616544000,33729.01,34715.25,29846.49,30918.5
1616630400,30913.49,32545.83,29784.47,31840.43
1616716800,31839.84,33363.7,31785.94,33194.68
1616803200,33197.5,33390.13,31661.01,32711.68
1616889600,32723.74,33800,31998.66,32608.04
1616976000,32614.78,36314,32343.78,35386.41
1617062400,35379.92,36783.67,35040,35476.25
1617148800,35471.81,36780,33730,36142.51
1617235200,36176.91,37200,35556.57,36583.84
1617321600,36606.44,39999,35936.36,39286.22
1617408000,39294.91,39826.15,35779.89,35816.45
1617494400,35838.05,38000,35200,37589.82
1617580800,37575.89,38908.67,35972.18,38488.2
1617667200,38456.74,42999,38456.7,41302.31
1617753600,41298.91,44422.2,38077.02,43966.06
1617840000,43922.45,49050,43691.03,47273.11
1617926400,47242.71,49010,45132.96,45782.07
1618012800,45782.07,46145.88,43190,44570.99
1618099200,44570.85,46900,44322.52,45024.95
1618185600,45024.95,45265.25,41655.56,43023.81
1618272000,43053.98,46442.63,41950.6,44796.8
1618358400,44800.14,48040,42800,47290.53
1618444800,47289.99,53200,46957.33,50249.46
1618531200,50275.03,53500,45507.37,53019.06
1618617600,53098.96,54500,48426.18,48625
1618704000,48709.76,53900,41888,53464.77
1618790400,53427.48,57497.6,45731.17,46740.3
1618876800,46744.88,51148.96,43131,48880.61
1618963200,48880.61,50625.29,44981.33,45343.74
1619049600,45346.91,51867,44043.57,45407.34
1619136000,45399.89,46299.17,39109.92,43314.66
1619222400,43318.22,43327,38833.39,39211.49
1619308800,39263.94,42280.1,37644.79,39759.1
1619395200,39795,45437.97,39509.35,45256.01
1619481600,45255.99,49379.82,44152.18,48762.07
1619568000,48706.37,50575.93,47227.48,48036.58
1619654400,48066.01,48544.17,45885.97,46787.64
1619740800,46783.18,49419.16,46113.65,48905.73
1619827200,48919.03,50639.11,48322.04,49816.58
1619913600,49830.06,49920.84,47409.3,48513.34
1620000000,48516.39,54352.94,48479.53,53382.78
1620086400,53366.77,55500.5,49502.12,50288.71
1620172800,50299,54850.57,49834.77,54521.66
1620259200,54492.7,57878.25,52051.87,52407.92
1620345600,52376.93,54136.94,50251.42,53352.9
1620432000,53319.39,55370.49,52015.82,54073.52
1620518400,54115.45,55000,51723.01,53360.52
1620604800,53360.6,62680.72,49600,62425.79
1620691200,62362.63,83013.75,56972.12,82885.12
1620777600,82875.44,95000,64600,65548.55
1620864000,65768.02,80115.75,60000,66018.27
1620950400,66133.19,81484.61,65522.24,77676.94
1621036800,77676.03,79307.18,65990,66907.28
1621123200,67036.48,70778.7,59720.13,65807.68
1621209600,65850.35,68926.47,58297.84,64316.81
1621296000,64250.72,77821.98,63632.44,72833.03
1621382400,72885.41,74565.2,34070.26,45704.98
1621468800,45921.97,57286.63,37690.04,51700.14
1621555200,51697.4,54609.64,35700,43601.12
1621641600,43601.12,44745.2,36954.92,38445.21
1621728000,38441.97,40185.62,23859.75,32549.68
1621814400,32583.91,51963.2,31848,48350
1621900800,48350,50988.07,42088,46899.38
1621987200,46899.14,51800.6,45631.23,50225.97
1622073600,50225.97,50274.09,44851.27,46882.55
1622160000,46840.63,47335.83,39000,40835.65
1622246400,40899.15,42942.7,37500,39164.57
1622332800,39182.64,43932.4,37259.25,41883.7
1622419200,41823.92,47280,40000,46962.62
1622505600,46938.89,47786.62,43858.58,45071.01
1622592000,45071.01,46632.54,43736,45170.74
1622678400,45167.52,47192.36,44476.97,45924
1622764800,45920.19,45961.27,40692.41,42593.43
1622851200,42640.4,44572.41,40692.01,42237.59
1622937600,42180.01,44729.67,41707.46,43072.75
1623024000,43072.76,44300,40001.02,40442.23
1623110400,40382.81,41109.04,35854.47,39643.92
1623196800,39680.15,41128.02,37685.52,40500
1623283200,40500,40626.73,37052.5,37793.2
1623369600,37793.33,38401.13,36029.01,36926.6
1623456000,36927.53,37291.82,34601.53,36305.39
1623542400,36349.09,39000.52,35175.11,38527.58
1623628800,38533.56,40455.47,38002.56,39425.21
1623715200,39425.21,40200,38431.54,38901.31
1623801600,38902.92,38972.55,36101.61,36457.89
1623888000,36406.32,37598.68,35351.63,36319.92
1623974400,36297.93,36494.8,32513.1,34163.13
1624060800,34163.13,34889.44,33200,33213.29
1624147200,33213.29,37351.92,32834.4,36012.15
1624233600,36039.24,36264.07,28872.44,29367.23
1624320000,29377.34,31433.73,25000,28737.14
1624406400,28704.87,32438.66,27620.54,30957.17
1624492800,31019.57,32112.38,29382.41,31349.41
1624579200,31407.83,31855.95,27874.85,28110.46
1624665600,28106.52,28948.52,26749.89,28694.41
1624752000,28713.93,30275.33,27891.73,30273.17
1624838400,30273.17,32887.93,29784.28,31409.26
1624924800,31408.88,34850,31266.64,33635.36
1625011200,33624.5,34039.52,31173.48,33843.07
1625097600,33845.17,34252.81,31585.62,31931.17
1625184000,31947.24,32396.49,30582.26,32039.4
1625270400,32051.79,34800,31518.01,32670.53
1625356800,32670.53,34500,31602.76,33394
1625443200,33394,33447.15,31000,32417.36
1625529600,32421.59,37365,32405.8,35904.47
1625616000,35911.03,37783.66,35176.08,35399.46
1625702400,35439.11,35501.25,32322,33070.65
1625788800,33074.86,34026.7,31635.58,33473.06
1625875200,33508.68,34084.22,32452.03,33154.7
1625961600,33183.14,34319.56,32766.94,33826.33
1626048000,33827.64,34388,32234,32843
1626134400,32814.36,33868,31915.13,32267.26
1626220800,32282.31,32432.35,30124.74,31505.81
1626307200,31517.39,32315.49,29720,30101.45
1626393600,30101.45,30556.35,27483.88,27602.38
1626480000,27615.37,28200,27013.84,27648.76
1626566400,27679.6,28917.04,27525.81,27959.51
1626652800,27965.89,28311.99,26607.44,26855.4
1626739200,26882.41,27300,24800,25787.3
1626825600,25811.48,29772.21,25296.12,28289.5
1626912000,28292.84,28866.86,27462.82,28492.57
1626998400,28513.61,29441.88,27911.81,29424.63
1627084800,29427.03,30268.69,28900,29485.39
1627171200,29509.34,29976.62,28653.13,29945.19
1627257600,29971.88,33187.97,29817.37,30064.28
1627344000,30018.37,31000,28779.52,29650.55
1627430400,29643.96,30899.99,29224.8,29859.22
1627516800,29858.66,31137.51,29403.57,30858.5
1627603200,30846.25,31435.89,29749,31302.06
1627689600,31297.53,33736.53,30713.18,33056.01
1627776000,33112.97,33990,31349.94,31682.42
1627862400,31679.73,33500,31073.1,31953.23
1627948800,31953.23,32622.36,30568.63,31861.87
1628035200,31901.08,33324.25,31139.84,32998.27
1628121600,33002.09,33690,31330,32915.13
1628208000,32915.13,33710.99,32150,33244.89
1628294400,33242.66,35070.63,32852,34637.56
1628380800,34641.27,34836.69,32123.68,32720.78
1628467200,32738.77,34303.49,31800,33955.84
1628553600,33928.57,35615.38,33499.99,34870.35
1628640000,34870.35,45000,34786.32,37988.13
1628726400,37973.31,40003.12,35547.81,37029.92
1628812800,37004.52,40469.87,36611.11,40212.19
1628899200,40211.53,40211.53,38211.73,39497.4
1628985600,39527.11,40008.07,37688.53,39818.47
1629072000,39850.5,41993.57,39000,39306.97
1629158400,39263.15,41841.37,37398.17,37860.09
1629244800,37851.42,38860.82,36814.28,37127.94
1629331200,37127.94,39166.7,36108.37,39146.87
1629417600,39157.58,40337.28,38833.18,39756.82
1629504000,39756.82,39934.97,38541.98,38800
1629590400,38760.88,41018.11,38359.32,39476.06
1629676800,39500.7,40651.18,39452.12,40008.65
1629763200,40000.05,40400,36900,37110
1629849600,37085.33,38426.99,36011.68,38291.69
1629936000,38315.27,38481.31,35526.3,36132.58
1630022400,36145.14,38334.89,35167.1,37815.56
1630108800,37816.32,38280,37053.42,38044.51
1630195200,38073.32,38683.9,36945,37472.05
1630281600,37473.65,37705.11,35940.8,36268.95
1630368000,36245.94,38811.56,35629.03,38312.42
1630454400,38349.65,40463.08,37784.6,39981.21
1630540800,39982.98,40290.35,38472.99,38663.39
1630627200,38663.39,41054.6,37712.21,40417.48
1630713600,40454.21,43557,39752.15,41460
1630800000,41486.99,43862.5,40452.36,42911.21
1630886400,42911.55,43534.85,41233.39,42207.52
1630972800,42225.45,42788.57,31050,34595.38
1631059200,34595.36,36060.44,32179.94,34683.84
1631145600,34703.15,35699,33417.11,34343.71
1631232000,34363.63,35500,32000,32808.92
1631318400,32832.81,34013.38,32530.94,32952.55
1631404800,32971.15,34333.46,32372.07,33292.06
1631491200,33244.62,33613.9,31082.74,32745.01
1631577600,32752.67,35738.39,32540.46,35700.01
1631664000,35700.01,38000,35087.99,36491.28
1631750400,36520.38,36780.37,34145,34786.94
1631836800,34778.77,35093.12,32768.79,33238.14
1631923200,33248.46,34424.4,32830.14,33923.02
1632009600,33917.94,33984.91,32467.71,33029.39
1632096000,33036.34,33063.94,28322.74,29483.12
1632182400,29573.61,30401.16,26515.46,27359.71
1632268800,27390.07,30603.72,26973.73,30502.63
1632355200,30519.46,31417.29,29954.62,31257.14
1632441600,31257.14,31365.75,27076.43,29252.9
1632528000,29252.85,30510,28511.4,30276.74
1632614400,30276.74,30999.99,27716.93,30402.41
1632700800,30381.69,31741.31,28593.37,28620.97
1632787200,28647.03,29974.07,28118.9,28243.89
1632873600,28229.02,29586.22,27926.79,28595.02
1632960000,28608.88,29584.93,28410.27,29196.42
1633046400,29199.24,31698.83,28830.9,31674.21
1633132800,31674.71,32780.26,30949.02,31900
1633219200,31896.23,32261.98,31164.45,31348.18
1633305600,31350.51,31373.54,29674.78,30795.25
1633392000,30798.72,32362.05,30101,31860.04
1633478400,31866.5,32800,29862.2,32048.17
1633564800,32058.55,32763.19,30902.86,32142.06
1633651200,32188.15,37458.75,32062.84,34580.98
1633737600,34629.17,35359.99,33792.63,33997.37
1633824000,34001.66,34900.4,32427.39,32615.64
1633910400,32577.48,35549.29,32110.11,35518.79
1633996800,35526.79,35526.81,33228.03,34839.44
1634083200,34827.14,35660.07,34102.95,34626.94
1634169600,34626.94,36112.47,34438.08,35442.8
1634256000,35413.06,36674.1,34634.81,35994.14
1634342400,35993.88,36363.52,34990.06,35135
1634428800,35139.19,35608.23,33088.06,34827.05
1634515200,34798.54,35000,33314.57,33852.75
1634601600,33850.94,34766.96,33605.56,34748.73
1634688000,34766.96,36197.87,34186.54,36073.52
1634774400,36063.03,36628.77,34200,34295.69
1634860800,34314.57,34865.11,33513.39,34592.38
1634947200,34613.13,35823.67,34408.26,35790.28
1635033600,35790.28,35904.7,33951.69,34527.22
1635120000,34519.62,35096.97,34350,34777.28
1635206400,34807.32,38842.29,34718.91,37655.76
1635292800,37654.14,39554.29,33757.76,33926.44
1635379200,33924.52,35090.26,33332.78,34125.87
1635465600,34157.05,35562,34062.95,35053.75
1635552000,35053.75,35066.86,33423.1,33765.02
1635638400,33759.5,34318.26,33150,34123.58
1635724800,34117.69,35000,33255,34757.66
1635811200,34757.67,35371,34265.22,35016.14
1635897600,35021.15,35491.34,33689,34696.97
1635984000,34691.8,34691.8,32500,33962.19
1636070400,33970.66,34410.62,33694.72,34006.21
1636156800,34006.21,34027.12,32350,33860.61
1636243200,33877.73,35537.85,33453.1,35515.73
1636329600,35537.85,36414.41,35096.81,35641.29
1636416000,35658.63,35695.44,34446.66,34549.54
1636502400,34549.54,35840.8,32472.42,32950.51
1636588800,32932.06,34999.93,32557.56,33708.76
1636675200,33700,35601.68,31701.5,32240.91
1636761600,32232.71,33070.7,32143.66,32703.73
1636848000,32720.39,34506.33,32715.31,33574.56
1636934400,33575.42,35394.13,33388.6,33449.08
1637020800,33434.88,33434.89,29743.9,30671.55
1637107200,30681.07,31279,29783.95,31205.78
1637193600,31144.64,35827.94,30431.37,32463.57
1637280000,32465.86,33020.4,31001.46,31782.42
1637366400,31777.83,32293.78,30790.23,31992.41
1637452800,31992.41,32688.19,31247.38,31590.93
1637539200,31580.56,32600,30468.98,31183.24
1637625600,31192.58,32215.12,30944.2,31632.23
1637712000,31632.11,31802.71,30411.66,31097.03
1637798400,31110.08,31458.63,30910.21,31016.61
