evt_block_time,torn_balance,torn_price,tvl
2022-03-11T15:10:00+00:00,464582.856425417810370700000000000000000000,44.96,20887645.224886786
2022-03-12T00:18:00+00:00,464589.716425417810370700000000000000000000,44.99,20901891.34197955
2022-03-12T05:46:00+00:00,465123.085711741820174700000000000000000000,45.54,21181705.323312722
2022-03-12T08:18:00+00:00,465181.165947866072195500000000000000000000,47.26,21984461.902696148
2022-03-12T08:49:00+00:00,465237.390497866072195500000000000000000000,47.42,22061557.05740881
2022-03-12T09:01:00+00:00,465298.338155785374842600000000000000000000,47.57,22134241.946070712
2022-03-12T09:08:00+00:00,465321.401487271921603500000000000000000000,46.88,21814267.30172331
2022-03-12T09:11:00+00:00,465335.279299111921603500000000000000000000,46.88,21814917.893542368
2022-03-12T10:00:00+00:00,465657.540797290426333900000000000000000000,46.69,21741550.57982549
2022-03-12T10:22:00+00:00,465697.600187290426333900000000000000000000,46.63,21715479.096733354
2022-03-12T10:36:00+00:00,465747.364487290426333900000000000000000000,46.57,21689854.764173117
2022-03-12T11:20:00+00:00,465771.667285418822807800000000000000000000,46.53,21672355.67879054
2022-03-12T11:41:00+00:00,465843.397767506682032200000000000000000000,46.35,21591841.486523934
2022-03-12T12:28:00+00:00,466026.233288596682032200000000000000000000,46.17,21516431.19093451
2022-03-12T13:34:00+00:00,466035.704628596682032200000000000000000000,45.61,21255888.488110293
2022-03-12T15:12:00+00:00,466028.704628596682032200000000000000000000,44.62,20794200.800527982
2022-03-12T15:14:00+00:00,467466.055125868465619800000000000000000000,44.62,20858335.37971625
2022-03-12T15:55:00+00:00,467490.054125868465619800000000000000000000,44.64,20868756.016178768
2022-03-12T16:44:00+00:00,467585.273733082652177200000000000000000000,45.34,21200316.31105797
2022-03-12T18:01:00+00:00,467605.273733082652177200000000000000000000,44.51,20813110.733859506
2022-03-12T18:48:00+00:00,467649.745286895366625100000000000000000000,44.46,20791707.67545537
2022-03-12T19:21:00+00:00,468339.368632335366625100000000000000000000,44.51,20845785.297825247
2022-03-12T21:57:00+00:00,468743.368632335366625100000000000000000000,44.8,20999702.914728623
2022-03-12T22:08:00+00:00,468723.368632335366625100000000000000000000,44.71,20956621.811551716
2022-03-13T04:26:00+00:00,468727.192943280535552000000000000000000000,43.19,20244327.463220287
2022-03-13T06:45:00+00:00,468843.576943280535552000000000000000000000,44.39,20811966.380512223
2022-03-13T08:18:00+00:00,468889.494743280535552000000000000000000000,43.95,20607693.29396718
2022-03-13T09:07:00+00:00,471913.897672530871513800000000000000000000,45.1,21283316.785031144
2022-03-13T09:23:00+00:00,476286.192372908945543500000000000000000000,45.74,21785330.439136855
2022-03-13T09:31:00+00:00,476296.972372908945543500000000000000000000,46.3,22052549.820865683
2022-03-13T10:03:00+00:00,477393.313205018852639400000000000000000000,45.45,21697526.08516811
2022-03-13T10:11:00+00:00,477434.144349989429415300000000000000000000,46.16,22038360.10319551
2022-03-13T10:47:00+00:00,477447.476975903814002200000000000000000000,45.42,21685664.40424555
2022-03-13T12:34:00+00:00,477469.784327483410323500000000000000000000,44.53,21261729.496102836
2022-03-13T14:14:00+00:00,477490.872527363718096000000000000000000000,44.66,21324742.36707206
2022-03-13T14:31:00+00:00,477505.925044431117439400000000000000000000,45.17,21568942.634256955
2022-03-13T14:41:00+00:00,477555.925044431117439400000000000000000000,45.54,21747896.826523393
2022-03-13T15:24:00+00:00,480850.571454601117439400000000000000000000,45.85,22046998.701193463
2022-03-13T16:13:00+00:00,480900.571454601117439400000000000000000000,48.7,23419857.829839077
2022-03-13T17:06:00+00:00,480970.203664820964859100000000000000000000,49.35,23735879.550858915
2022-03-13T17:18:00+00:00,481011.555764709832263200000000000000000000,49.31,23718679.814757843
2022-03-13T17:49:00+00:00,475339.110634008943972600000000000000000000,49.65,23600586.842978545
2022-03-13T18:24:00+00:00,475396.510634008943972600000000000000000000,49.08,23332460.74191716
2022-03-13T18:52:00+00:00,480396.510634008943972600000000000000000000,49.54,23798843.136808805
2022-03-13T20:03:00+00:00,480181.214694008943972600000000000000000000,48.66,23365617.907010473
2022-03-13T20:21:00+00:00,480206.368924008943972600000000000000000000,48.28,23184363.49165115
2022-03-13T20:30:00+00:00,480210.778924008943972600000000000000000000,48.03,23064523.71172015
2022-03-13T22:07:00+00:00,480280.786924008943972600000000000000000000,47.8,22957421.614967626
2022-03-13T22:24:00+00:00,480313.528034008943972600000000000000000000,47.2,22670798.52320522
2022-03-14T01:21:00+00:00,481393.389349992163143900000000000000000000,46.23,22254816.389650136
2022-03-14T01:22:00+00:00,482303.732297835035375900000000000000000000,46.23,22296901.544128913
2022-03-14T01:38:00+00:00,482647.258348405041420000000000000000000000,46.19,22293476.86311283
2022-03-14T02:59:00+00:00,482641.466348405041420000000000000000000000,45.96,22182201.793372698
2022-03-14T03:44:00+00:00,482445.564087270627676600000000000000000000,46.13,22255213.871345796
2022-03-14T05:34:00+00:00,482495.904809752683014300000000000000000000,46.86,22609758.099385012
2022-03-14T08:01:00+00:00,482509.867156758231386200000000000000000000,48.93,23609207.79998018
2022-03-14T08:31:00+00:00,482594.500511558231386200000000000000000000,48.63,23468570.559877075
2022-03-14T14:14:00+00:00,482565.500511558231386200000000000000000000,48.81,23554022.079969157
2022-03-14T14:39:00+00:00,483404.500511558231386200000000000000000000,48.76,23570803.444943577
2022-03-14T17:14:00+00:00,484828.230511558231386200000000000000000000,48.19,23363872.42835199
2022-03-14T18:07:00+00:00,484859.120511558231386200000000000000000000,48.3,23418695.520708263
2022-03-14T23:06:00+00:00,484894.134511558231386200000000000000000000,49.78,24138030.01598537
2022-03-15T01:20:00+00:00,484914.404511558231386200000000000000000000,50.01,24250569.369623028
2022-03-15T04:15:00+00:00,484942.317685157081540200000000000000000000,49.05,23786420.68245695
2022-03-15T04:25:00+00:00,485212.059975157081540200000000000000000000,49.17,23857876.988978475
2022-03-15T05:15:00+00:00,485224.207285157081540200000000000000000000,47.24,22921991.55215082
2022-03-15T05:41:00+00:00,485266.229456897831743600000000000000000000,48.66,23613054.725372646
2022-03-15T08:15:00+00:00,485339.726616897831743600000000000000000000,45.88,22267386.657183275
2022-03-15T09:57:00+00:00,490594.040803142937389400000000000000000000,47.05,23082449.619787876
2022-03-15T10:54:00+00:00,490600.946966832937389400000000000000000000,47.62,23362417.094560582
2022-03-15T11:24:00+00:00,490607.031281659811603900000000000000000000,47.97,23534419.29058122
2022-03-15T11:27:00+00:00,490648.285922546523366800000000000000000000,48.02,23560930.690000687
2022-03-15T11:34:00+00:00,490759.534115896368513800000000000000000000,47.94,23527012.065516073
2022-03-15T11:59:00+00:00,490831.904115896368513800000000000000000000,47.62,23373415.273998983
2022-03-15T12:02:00+00:00,491020.054115896368513800000000000000000000,47.64,23392195.378081303
2022-03-15T14:39:00+00:00,491270.054115896368513800000000000000000000,48.4,23777470.619209383
2022-03-15T15:52:00+00:00,491280.054115896368513800000000000000000000,48.49,23822169.824079815
2022-03-15T15:54:00+00:00,491270.054115896368513800000000000000000000,48.49,23821684.924079813
2022-03-15T15:58:00+00:00,491549.299176265829022700000000000000000000,48.38,23781155.09414774
2022-03-15T16:14:00+00:00,491580.299176265829022700000000000000000000,48.1,23645012.390378386
2022-03-15T16:28:00+00:00,491587.318572283701731100000000000000000000,48.11,23650265.896512568
2022-03-15T17:31:00+00:00,491054.510467338585841200000000000000000000,47.54,23344731.427617278
2022-03-15T17:46:00+00:00,493500.838452903567194400000000000000000000,47.62,23500509.927127264
2022-03-15T18:57:00+00:00,494866.074575247330020300000000000000000000,47.4,23456651.934866723
2022-03-15T19:27:00+00:00,494834.074575247330020300000000000000000000,47.58,23544205.268290266
2022-03-15T21:08:00+00:00,495207.604814042718180000000000000000000000,47.92,23730348.422688928
2022-03-15T21:37:00+00:00,495229.254814042718180000000000000000000000,47.96,23751195.060881488
2022-03-16T01:49:00+00:00,495254.665364991527911900000000000000000000,46.77,23163060.699120656
2022-03-16T03:08:00+00:00,495265.634774948763544200000000000000000000,47.87,23708365.936676797
2022-03-16T03:51:00+00:00,491970.988364778763544200000000000000000000,46.7,22975045.15663517
2022-03-16T06:21:00+00:00,491685.988364778763544200000000000000000000,47.55,23379668.74674523
2022-03-16T06:56:00+00:00,492362.937084813971108300000000000000000000,47.74,23505406.61642902
2022-03-16T08:10:00+00:00,495659.159397313971108300000000000000000000,48.04,23811466.01744696
2022-03-16T10:09:00+00:00,495597.784674083971108300000000000000000000,48.47,24021624.623152852
2022-03-16T10:14:00+00:00,496203.945389418035738800000000000000000000,48.54,24085739.50920235
2022-03-16T11:12:00+00:00,496303.992519418035738800000000000000000000,47.85,23748146.042054154
2022-03-16T11:22:00+00:00,497166.376069418035738800000000000000000000,47.94,23834156.068767898
2022-03-16T14:02:00+00:00,497358.968794342771614800000000000000000000,48.35,24047306.141206473
2022-03-16T17:54:00+00:00,497381.954674342771614800000000000000000000,47.01,23381925.68924085
2022-03-16T18:39:00+00:00,497331.584706172771614800000000000000000000,46.38,23066238.898672294
2022-03-16T23:52:00+00:00,497450.003090091375399700000000000000000000,48.6,24176070.150178444
2022-03-17T01:52:00+00:00,497454.665510713318481400000000000000000000,49.62,24683700.502641592
2022-03-17T02:30:00+00:00,497563.465824596957980900000000000000000000,49.39,24574659.57707684
2022-03-17T02:35:00+00:00,497623.545195819414136600000000000000000000,49.48,24622413.01628914
2022-03-17T03:32:00+00:00,497635.768814726343215000000000000000000000,49.15,24458798.0372438
2022-03-17T04:13:00+00:00,497817.323053527421972600000000000000000000,49,24393048.829622846
2022-03-17T07:57:00+00:00,498330.338903447251156900000000000000000000,48,23919856.26736547
2022-03-17T09:40:00+00:00,498930.338903447251156900000000000000000000,48.01,23953645.570754502
2022-03-17T10:21:00+00:00,498867.958903447251156900000000000000000000,48.17,24030469.580379054
2022-03-17T12:46:00+00:00,498919.480123447251156900000000000000000000,47.83,23863318.73430448
2022-03-17T15:18:00+00:00,498419.480123447251156900000000000000000000,47.93,23889245.68231683
2022-03-17T18:17:00+00:00,498477.571403447251156900000000000000000000,47.46,23657745.53880761
2022-03-17T20:43:00+00:00,498426.050183447251156900000000000000000000,47.26,23555615.131669715
2022-03-17T22:15:00+00:00,498626.945510769546818400000000000000000000,47.23,23550150.636473645
2022-03-18T06:28:00+00:00,498676.945510769546818400000000000000000000,45.99,22934152.724040292
2022-03-18T06:30:00+00:00,498626.945510769546818400000000000000000000,45.99,22931853.224040292
2022-03-18T06:31:00+00:00,506276.945510769546818400000000000000000000,45.95,23263425.64621986
2022-03-18T07:28:00+00:00,504786.741246943455415100000000000000000000,45.71,23073801.94239779
2022-03-18T11:16:00+00:00,504843.497842869391260200000000000000000000,44.72,22576601.223533116
2022-03-18T11:52:00+00:00,503943.497842869391260200000000000000000000,44.73,22541392.658511546
2022-03-18T13:59:00+00:00,503957.769670479391260200000000000000000000,44.99,22673060.05747487
2022-03-18T14:31:00+00:00,505272.579341241463765800000000000000000000,45.49,22984849.634233076
2022-03-18T16:25:00+00:00,505293.191768551214948900000000000000000000,46.34,23415286.506554663
2022-03-18T18:07:00+00:00,505082.923844551214948900000000000000000000,46.27,23370186.886287387
2022-03-18T18:56:00+00:00,505147.819444551214948900000000000000000000,46.19,23332777.78014382
2022-03-18T22:35:00+00:00,505167.585790979132056200000000000000000000,45.9,23187192.187805943
2022-03-18T22:50:00+00:00,505578.401682961031787900000000000000000000,45.92,23216160.20528157
2022-03-19T01:41:00+00:00,505651.136387715699688300000000000000000000,46.36,23441986.6829345
2022-03-19T02:14:00+00:00,507507.227382785531849200000000000000000000,46.25,23472209.26645383
2022-03-19T02:20:00+00:00,551328.557073992701849200000000000000000000,46.27,25509972.33581364
2022-03-19T02:58:00+00:00,551368.557073992701849200000000000000000000,46.38,25572473.67709178
2022-03-19T03:13:00+00:00,551890.807073992701849200000000000000000000,46.39,25602214.540162522
2022-03-19T05:31:00+00:00,551993.784103992701849200000000000000000000,46.27,25540752.390491746
2022-03-19T07:33:00+00:00,552115.214130554910530400000000000000000000,46.71,25789301.65203822
2022-03-19T08:19:00+00:00,552120.689607154554659500000000000000000000,46.53,25690175.687420905
2022-03-19T08:59:00+00:00,552276.499607154554659500000000000000000000,46.74,25813403.591638405
2022-03-19T09:27:00+00:00,552650.435067154554659500000000000000000000,47.04,25996676.46555895
2022-03-19T12:05:00+00:00,552666.032127154554659500000000000000000000,46.88,25908983.586121004
2022-03-19T18:12:00+00:00,552616.032127154554659500000000000000000000,47.44,26216104.56411221
2022-03-19T19:22:00+00:00,552748.652115809378803200000000000000000000,47.22,26100791.35290852
2022-03-19T20:56:00+00:00,552759.493142809378803200000000000000000000,47.18,26079192.886477746
2022-03-19T21:40:00+00:00,552769.555105521250689700000000000000000000,46.74,25836449.00563206
2022-03-20T02:30:00+00:00,552834.622555521250689700000000000000000000,45.64,25231372.17343399
2022-03-20T06:24:00+00:00,552784.622555521250689700000000000000000000,45.47,25135116.78759955
2022-03-20T08:45:00+00:00,552828.863155521250689700000000000000000000,46.01,25435655.99378553
2022-03-20T09:38:00+00:00,553038.182611879898677200000000000000000000,45.58,25207480.363449484
2022-03-20T10:01:00+00:00,553060.460121784095267700000000000000000000,45.5,25164250.93554118
2022-03-20T10:05:00+00:00,553099.955334019361710100000000000000000000,45.5,25166047.96769788
2022-03-20T11:07:00+00:00,556251.885706709361710100000000000000000000,45.34,25220460.497942206
2022-03-20T13:00:00+00:00,556261.992900394892785600000000000000000000,45.49,25304358.057038963
2022-03-20T16:19:00+00:00,556292.101049741746228200000000000000000000,45.16,25122151.283406336
2022-03-20T17:25:00+00:00,556247.155822546302887400000000000000000000,44.92,24986622.239548784
2022-03-20T17:28:00+00:00,556271.273970389103135400000000000000000000,44.92,24987705.62674988
2022-03-20T21:43:00+00:00,556581.273970389103135400000000000000000000,45.35,25240960.77455715
2022-03-21T00:36:00+00:00,556890.323970389103135400000000000000000000,45.16,25149167.03050277
2022-03-21T01:01:00+00:00,556618.323970389103135400000000000000000000,45.41,25276038.091495365
2022-03-21T01:04:00+00:00,556518.323970389103135400000000000000000000,45.41,25271497.091495365
2022-03-21T03:14:00+00:00,556820.953270389103135400000000000000000000,44.33,24683872.85847635
2022-03-21T05:33:00+00:00,557820.217270389103135400000000000000000000,44.49,24817421.46635961
2022-03-21T05:59:00+00:00,558033.597270389103135400000000000000000000,44.6,24888298.438259356
2022-03-21T07:51:00+00:00,558090.062100389103135400000000000000000000,45.08,25158699.99948554
2022-03-21T07:54:00+00:00,559528.812124267358243300000000000000000000,45.08,25223558.85056197
2022-03-21T07:59:00+00:00,561559.790742737358243300000000000000000000,45.1,25326346.562497456
2022-03-21T09:43:00+00:00,561926.788230595226755000000000000000000000,45.69,25674434.954255894
2022-03-21T11:25:00+00:00,561871.788230595226755000000000000000000000,45.85,25761821.49037279
2022-03-21T12:48:00+00:00,562718.774486356344208300000000000000000000,45.61,25665603.304322712
2022-03-21T13:12:00+00:00,562735.663804210175507400000000000000000000,45.83,25790175.47214695
2022-03-21T13:51:00+00:00,562746.044334210175507400000000000000000000,45.82,25785023.751393512
2022-03-21T14:45:00+00:00,562810.901174210175507400000000000000000000,45.33,25512218.150226943
2022-03-21T16:02:00+00:00,562821.657360431434553800000000000000000000,45.55,25636526.492767647
2022-03-21T21:23:00+00:00,562874.571536431434553800000000000000000000,45.07,25368756.939146966
2022-03-21T21:30:00+00:00,562946.768636431434553800000000000000000000,45.07,25372010.862443965
2022-03-22T03:15:00+00:00,559650.546323931434553800000000000000000000,45,25184274.584576916
2022-03-22T04:21:00+00:00,559328.284825752929823400000000000000000000,44.85,25085873.57443502
2022-03-22T04:48:00+00:00,559332.837655776465110700000000000000000000,44.65,24974211.201330416
2022-03-22T05:01:00+00:00,559732.238655776465110700000000000000000000,44.92,25143172.160417482
2022-03-22T08:28:00+00:00,559782.516708346087326000000000000000000000,45.3,25358148.006888077
2022-03-22T09:19:00+00:00,560134.846708346087326000000000000000000000,45.23,25334899.116618488
2022-03-22T09:44:00+00:00,560335.505398346087326000000000000000000000,45.18,25315958.13389728
2022-03-22T13:59:00+00:00,560422.937687481806279400000000000000000000,45.83,25684183.234217286
2022-03-22T14:12:00+00:00,560425.888687481806279400000000000000000000,45.94,25745965.326302912
2022-03-22T17:51:00+00:00,560463.416087481806279400000000000000000000,45.26,25366574.212119423
2022-03-23T03:26:00+00:00,560063.416087481806279400000000000000000000,44.61,24984428.991662562
2022-03-23T05:18:00+00:00,560348.126087481806279400000000000000000000,44.17,24750576.729284074
2022-03-23T07:35:00+00:00,563473.126087481806279400000000000000000000,44.15,24877338.516762324
2022-03-23T08:31:00+00:00,565573.126087481806279400000000000000000000,44.17,24981364.979284074
2022-03-23T08:38:00+00:00,575871.482087481806279400000000000000000000,44.24,25476554.367550194
2022-03-23T08:49:00+00:00,577868.812087481806279400000000000000000000,44.23,25559137.55862932
2022-03-23T08:53:00+00:00,577846.812087481806279400000000000000000000,44.24,25563942.966750197
2022-03-23T08:55:00+00:00,577824.812087481806279400000000000000000000,44.25,25568747.93487107
2022-03-23T11:54:00+00:00,577946.248339096249427400000000000000000000,44.37,25643475.038805697
2022-03-23T12:48:00+00:00,577739.514909096249427400000000000000000000,44.59,25761404.969796605
2022-03-23T13:12:00+00:00,577793.420097096249427400000000000000000000,44.61,25775364.470531464
2022-03-23T18:20:00+00:00,577693.420097096249427400000000000000000000,43.18,24944801.879792616
2022-03-23T21:21:00+00:00,577857.350097096249427400000000000000000000,43.01,24853644.62767611
2022-03-24T08:38:00+00:00,577862.950097096249427400000000000000000000,41.78,24143114.055056684
2022-03-24T08:58:00+00:00,578555.227205075542328000000000000000000000,42.03,24316676.199429326
2022-03-24T12:07:00+00:00,578531.018197075542328000000000000000000000,42.97,24859477.85192834
2022-03-24T13:38:00+00:00,578643.565209033616499100000000000000000000,43.35,25084198.55181161
2022-03-24T13:55:00+00:00,578648.101210230926586300000000000000000000,44.02,25472089.41527437
2022-03-24T14:21:00+00:00,577205.854700277411179900000000000000000000,47.21,27249888.4004001
2022-03-24T16:09:00+00:00,574053.924327587411179900000000000000000000,48.6,27899020.722320747
2022-03-24T19:20:00+00:00,574043.543797587411179900000000000000000000,46.25,26549513.900638416
2022-03-25T01:06:00+00:00,575511.434489109777498400000000000000000000,46.24,26611648.730776437
2022-03-25T01:53:00+00:00,576203.363409109777498400000000000000000000,46.34,26701263.86037815
